g	problem	cat	numsurveys	numrespondents	perc	year
1	15	1	1	2907	0	1940
1	101	2	1	2907	2.402	1940
1	102	2	1	2907	16.993	1940
1	103	2	1	2907	0	1940
1	104	2	1	2907	.089	1940
1	105	2	1	2907	.35600001	1940
1	106	2	1	2907	1.6900001	1940
1	107	2	1	2907	.44499999	1940
1	108	2	1	2907	0	1940
1	109	2	1	2907	.44499999	1940
1	110	2	1	2907	1.2460001	1940
1	201	2	1	2907	.26699999	1940
1	202	2	1	2907	.97899997	1940
1	203	2	1	2907	0	1940
1	204	2	1	2907	0	1940
1	205	2	1	2907	.178	1940
1	206	2	1	2907	0	1940
1	207	2	1	2907	1.512	1940
1	208	2	1	2907	.26699999	1940
1	209	2	1	2907	.089	1940
1	210	2	1	2907	0	1940
