problem	cat	numsurveys	numrespondents	perc	year	month
216	2	2	1877	0	2006	5
217	2	2	1877	.29800001	2006	5
301	2	2	1877	0	2006	5
302	2	2	1877	0	2006	5
304	2	2	1877	.048	2006	5
306	2	2	1877	0	2006	5
307	2	2	1877	0	2006	5
308	2	2	1877	0	2006	5
309	2	2	1877	.727	2006	5
310	2	2	1877	0	2006	5
401	2	2	1877	.42699999	2006	5
402	2	2	1877	.084	2006	5
403	2	2	1877	0	2006	5
404	2	2	1877	.48500001	2006	5
405	2	2	1877	0	2006	5
406	2	2	1877	0	2006	5
407	2	2	1877	0	2006	5
501	2	2	1877	0	2006	5
502	2	2	1877	.71799999	2006	5
503	2	2	1877	.71799999	2006	5
504	2	2	1877	.54400003	2006	5
505	2	2	1877	0	2006	5
506	2	2	1877	1.077	2006	5
507	2	2	1877	0	2006	5
508	2	2	1877	0	2006	5
509	2	2	1877	7.3709998	2006	5
601	2	2	1877	2.9330001	2006	5
602	2	2	1877	1.499	2006	5
603	2	2	1877	.056	2006	5
604	2	2	1877	3.7030001	2006	5
605	2	2	1877	18.443001	2006	5
606	2	2	1877	0	2006	5
608	2	2	1877	.31999999	2006	5
609	2	2	1877	0	2006	5
610	2	2	1877	4.0869999	2006	5
611	2	2	1877	2.043	2006	5
701	2	2	1877	0	2006	5
702	2	2	1877	.088	2006	5
703	2	2	1877	0	2006	5
704	2	2	1877	0	2006	5
705	2	2	1877	0	2006	5
801	2	2	1877	1.696	2006	5
802	2	2	1877	0	2006	5
803	2	2	1877	0	2006	5
804	2	2	1877	11.479	2006	5
805	2	2	1877	0	2006	5
806	2	2	1877	.078	2006	5
807	2	2	1877	.017	2006	5
901	2	2	1877	2.4330001	2006	5
902	2	2	1877	1.423	2006	5
903	2	2	1877	.85500002	2006	5
904	2	2	1877	0	2006	5
905	2	2	1877	.048	2006	5
906	2	2	1877	0	2006	5
908	2	2	1877	0	2006	5
1001	2	2	1877	1.228	2006	5
1002	2	2	1877	0	2006	5
1003	2	2	1877	0	2006	5
1004	2	2	1877	1.095	2006	5
1005	2	2	1877	0	2006	5
1006	2	2	1877	0	2006	5
1007	2	2	1877	0	2006	5
1008	2	2	1877	0	2006	5
1009	2	2	1877	0	2006	5
1010	2	2	1877	.49900001	2006	5
1011	2	2	1877	2.1989999	2006	5
1012	2	2	1877	1.095	2006	5
1101	2	2	1877	.222	2006	5
1102	2	2	1877	.026	2006	5
1103	2	2	1877	0	2006	5
1104	2	2	1877	0	2006	5
1105	2	2	1877	0	2006	5
1106	2	2	1877	0	2006	5
1201	2	2	1877	0	2006	5
1301	2	2	1877	.94099998	2006	5
1302	2	2	1877	.26199999	2006	5
1401	2	2	1877	0	2006	5
1501	2	2	1877	3.76	2006	5
101	3	2	1877	9.2340002	2006	5
102	3	2	1877	4.5050001	2006	5
103	3	2	1877	0	2006	5
104	3	2	1877	0	2006	5
105	3	2	1877	.03	2006	5
106	3	2	1877	.292	2006	5
107	3	2	1877	0	2006	5
108	3	2	1877	0	2006	5
109	3	2	1877	.223	2006	5
110	3	2	1877	0	2006	5
501	3	2	1877	0	2006	5
502	3	2	1877	.71799999	2006	5
503	3	2	1877	.71799999	2006	5
504	3	2	1877	.54400003	2006	5
505	3	2	1877	0	2006	5
506	3	2	1877	1.077	2006	5
201	4	2	1877	.986	2006	5
202	4	2	1877	.252	2006	5
203	4	2	1877	2.622	2006	5
204	4	2	1877	4.0300002	2006	5
205	4	2	1877	.73500001	2006	5
206	4	2	1877	0	2006	5
207	4	2	1877	.755	2006	5
208	4	2	1877	.47600001	2006	5
209	4	2	1877	0	2006	5
210	4	2	1877	0	2006	5
211	4	2	1877	0	2006	5
212	4	2	1877	.755	2006	5
213	4	2	1877	0	2006	5
214	4	2	1877	0	2006	5
215	4	2	1877	.081	2006	5
216	4	2	1877	0	2006	5
217	4	2	1877	.29800001	2006	5
506	5	2	1877	1.077	2006	5
601	5	2	1877	2.9330001	2006	5
602	5	2	1877	1.499	2006	5
603	5	2	1877	.056	2006	5
604	5	2	1877	3.7030001	2006	5
605	5	2	1877	18.443001	2006	5
606	5	2	1877	0	2006	5
608	5	2	1877	.31999999	2006	5
609	5	2	1877	0	2006	5
610	5	2	1877	4.0869999	2006	5
611	5	2	1877	2.043	2006	5
701	5	2	1877	0	2006	5
702	5	2	1877	.088	2006	5
703	5	2	1877	0	2006	5
704	5	2	1877	0	2006	5
705	5	2	1877	0	2006	5
1	6	2	1877	16.448999	2006	5
2	6	2	1877	.77399999	2006	5
3	6	2	1877	4.0469999	2006	5
4	6	2	1877	0	2006	5
5	6	2	1877	0	2006	5
6	6	2	1877	2.622	2006	5
7	6	2	1877	1.696	2006	5
8	6	2	1877	11.479	2006	5
9	6	2	1877	7.3709998	2006	5
10	6	2	1877	0	2006	5
12	6	2	1877	1.243	2006	5
13	6	2	1877	3.1070001	2006	5
14	6	2	1877	.755	2006	5
15	6	2	1877	.37099999	2006	5
16	6	2	1877	24.778	2006	5
17	6	2	1877	0	2006	5
18	6	2	1877	.088	2006	5
19	6	2	1877	9.3839998	2006	5
20	6	2	1877	6.1149998	2006	5
21	6	2	1877	0	2006	5
22	6	2	1877	5.9619999	2006	5
23	6	2	1877	0	2006	5
24	6	2	1877	3.76	2006	5
1	1	3	2966	14.527	2006	6
2	1	3	2966	10.497	2006	6
3	1	3	2966	.537	2006	6
4	1	3	2966	1.211	2006	6
5	1	3	2966	10.882	2006	6
6	1	3	2966	33.479	2006	6
7	1	3	2966	.69099998	2006	6
8	1	3	2966	6.3579998	2006	6
9	1	3	2966	7.2909999	2006	6
10	1	3	2966	8.1890001	2006	6
11	1	3	2966	.33899999	2006	6
12	1	3	2966	0	2006	6
13	1	3	2966	2.2590001	2006	6
14	1	3	2966	1.503	2006	6
15	1	3	2966	2.237	2006	6
101	2	3	2966	7.5939999	2006	6
102	2	3	2966	2.421	2006	6
103	2	3	2966	3.552	2006	6
104	2	3	2966	0	2006	6
105	2	3	2966	0	2006	6
106	2	3	2966	.112	2006	6
107	2	3	2966	.205	2006	6
108	2	3	2966	.099	2006	6
109	2	3	2966	.54400003	2006	6
110	2	3	2966	0	2006	6
201	2	3	2966	0	2006	6
202	2	3	2966	.141	2006	6
203	2	3	2966	2.9719999	2006	6
204	2	3	2966	3.849	2006	6
205	2	3	2966	.59799999	2006	6
206	2	3	2966	0	2006	6
207	2	3	2966	.99599999	2006	6
208	2	3	2966	.28299999	2006	6
209	2	3	2966	0	2006	6
210	2	3	2966	.27200001	2006	6
211	2	3	2966	.004	2006	6
212	2	3	2966	.833	2006	6
213	2	3	2966	0	2006	6
214	2	3	2966	.105	2006	6
215	2	3	2966	.26800001	2006	6
216	2	3	2966	.022	2006	6
217	2	3	2966	.153	2006	6
301	2	3	2966	0	2006	6
302	2	3	2966	.20100001	2006	6
304	2	3	2966	.139	2006	6
306	2	3	2966	0	2006	6
307	2	3	2966	.012	2006	6
308	2	3	2966	.039	2006	6
309	2	3	2966	.145	2006	6
310	2	3	2966	0	2006	6
401	2	3	2966	.83600003	2006	6
402	2	3	2966	.044	2006	6
403	2	3	2966	0	2006	6
404	2	3	2966	.331	2006	6
405	2	3	2966	0	2006	6
406	2	3	2966	0	2006	6
407	2	3	2966	0	2006	6
501	2	3	2966	0	2006	6
502	2	3	2966	.56999999	2006	6
503	2	3	2966	1.518	2006	6
504	2	3	2966	.25299999	2006	6
505	2	3	2966	0	2006	6
506	2	3	2966	.193	2006	6
507	2	3	2966	0	2006	6
508	2	3	2966	0	2006	6
509	2	3	2966	8.3479996	2006	6
601	2	3	2966	1.607	2006	6
602	2	3	2966	1.619	2006	6
603	2	3	2966	.098	2006	6
604	2	3	2966	4.8319998	2006	6
605	2	3	2966	17.337999	2006	6
606	2	3	2966	0	2006	6
608	2	3	2966	1.072	2006	6
609	2	3	2966	0	2006	6
610	2	3	2966	6.092	2006	6
611	2	3	2966	.82099998	2006	6
701	2	3	2966	0	2006	6
702	2	3	2966	.69099998	2006	6
703	2	3	2966	0	2006	6
704	2	3	2966	0	2006	6
705	2	3	2966	0	2006	6
801	2	3	2966	.85799998	2006	6
802	2	3	2966	.215	2006	6
803	2	3	2966	.109	2006	6
804	2	3	2966	4.5809999	2006	6
805	2	3	2966	.177	2006	6
806	2	3	2966	.32100001	2006	6
807	2	3	2966	.097	2006	6
901	2	3	2966	3.529	2006	6
902	2	3	2966	1.983	2006	6
903	2	3	2966	1.545	2006	6
904	2	3	2966	0	2006	6
905	2	3	2966	.15700001	2006	6
906	2	3	2966	.076	2006	6
908	2	3	2966	0	2006	6
1001	2	3	2966	.69800001	2006	6
1002	2	3	2966	.68900001	2006	6
1003	2	3	2966	.24600001	2006	6
1004	2	3	2966	1.0599999	2006	6
1005	2	3	2966	0	2006	6
1006	2	3	2966	0	2006	6
1007	2	3	2966	.33399999	2006	6
1008	2	3	2966	0	2006	6
1009	2	3	2966	0	2006	6
1010	2	3	2966	.71700001	2006	6
1011	2	3	2966	1.725	2006	6
1012	2	3	2966	2.72	2006	6
1101	2	3	2966	.106	2006	6
1102	2	3	2966	0	2006	6
1103	2	3	2966	.21799999	2006	6
1104	2	3	2966	.015	2006	6
1105	2	3	2966	0	2006	6
1106	2	3	2966	0	2006	6
1201	2	3	2966	0	2006	6
1301	2	3	2966	2.2590001	2006	6
1302	2	3	2966	0	2006	6
1401	2	3	2966	1.503	2006	6
1501	2	3	2966	2.237	2006	6
101	3	3	2966	7.5939999	2006	6
102	3	3	2966	2.421	2006	6
103	3	3	2966	3.552	2006	6
104	3	3	2966	0	2006	6
105	3	3	2966	0	2006	6
106	3	3	2966	.112	2006	6
107	3	3	2966	.205	2006	6
108	3	3	2966	.099	2006	6
109	3	3	2966	.54400003	2006	6
110	3	3	2966	0	2006	6
501	3	3	2966	0	2006	6
502	3	3	2966	.56999999	2006	6
503	3	3	2966	1.518	2006	6
504	3	3	2966	.25299999	2006	6
505	3	3	2966	0	2006	6
506	3	3	2966	.193	2006	6
201	4	3	2966	0	2006	6
202	4	3	2966	.141	2006	6
203	4	3	2966	2.9719999	2006	6
204	4	3	2966	3.849	2006	6
205	4	3	2966	.59799999	2006	6
206	4	3	2966	0	2006	6
207	4	3	2966	.99599999	2006	6
208	4	3	2966	.28299999	2006	6
209	4	3	2966	0	2006	6
210	4	3	2966	.27200001	2006	6
211	4	3	2966	.004	2006	6
212	4	3	2966	.833	2006	6
213	4	3	2966	0	2006	6
214	4	3	2966	.105	2006	6
215	4	3	2966	.26800001	2006	6
216	4	3	2966	.022	2006	6
217	4	3	2966	.153	2006	6
506	5	3	2966	.193	2006	6
601	5	3	2966	1.607	2006	6
602	5	3	2966	1.619	2006	6
603	5	3	2966	.098	2006	6
604	5	3	2966	4.8319998	2006	6
605	5	3	2966	17.337999	2006	6
606	5	3	2966	0	2006	6
608	5	3	2966	1.072	2006	6
609	5	3	2966	0	2006	6
610	5	3	2966	6.092	2006	6
611	5	3	2966	.82099998	2006	6
701	5	3	2966	0	2006	6
702	5	3	2966	.69099998	2006	6
703	5	3	2966	0	2006	6
704	5	3	2966	0	2006	6
705	5	3	2966	0	2006	6
1	6	3	2966	16.736	2006	6
2	6	3	2966	.61299998	2006	6
3	6	3	2966	3.9460001	2006	6
4	6	3	2966	0	2006	6
5	6	3	2966	.099	2006	6
6	6	3	2966	2.9719999	2006	6
7	6	3	2966	1.182	2006	6
8	6	3	2966	4.5809999	2006	6
9	6	3	2966	8.3479996	2006	6
10	6	3	2966	.105	2006	6
12	6	3	2966	1.55	2006	6
13	6	3	2966	2.4289999	2006	6
14	6	3	2966	.85900003	2006	6
15	6	3	2966	.63800001	2006	6
16	6	3	2966	24.08	2006	6
17	6	3	2966	0	2006	6
18	6	3	2966	.69099998	2006	6
19	6	3	2966	9.592	2006	6
20	6	3	2966	8.1890001	2006	6
21	6	3	2966	.177	2006	6
22	6	3	2966	9.474	2006	6
23	6	3	2966	1.503	2006	6
24	6	3	2966	2.237	2006	6
1	1	1	1127	11.915	2006	7
2	1	1	1127	9.6999998	2006	7
3	1	1	1127	.85900003	2006	7
4	1	1	1127	1.308	2006	7
5	1	1	1127	7.723	2006	7
6	1	1	1127	37.601002	2006	7
7	1	1	1127	0	2006	7
8	1	1	1127	10.583	2006	7
9	1	1	1127	5.1240001	2006	7
10	1	1	1127	8.2189999	2006	7
11	1	1	1127	.24600001	2006	7
12	1	1	1127	0	2006	7
13	1	1	1127	1.147	2006	7
14	1	1	1127	.035	2006	7
15	1	1	1127	5.5419998	2006	7
101	2	1	1127	8.3179998	2006	7
102	2	1	1127	3.3800001	2006	7
103	2	1	1127	0	2006	7
104	2	1	1127	0	2006	7
105	2	1	1127	0	2006	7
106	2	1	1127	.145	2006	7
107	2	1	1127	0	2006	7
108	2	1	1127	0	2006	7
109	2	1	1127	.072	2006	7
110	2	1	1127	0	2006	7
201	2	1	1127	.56300002	2006	7
202	2	1	1127	.145	2006	7
203	2	1	1127	2.086	2006	7
204	2	1	1127	3.585	2006	7
205	2	1	1127	.56900001	2006	7
206	2	1	1127	0	2006	7
207	2	1	1127	.89399999	2006	7
208	2	1	1127	.37799999	2006	7
209	2	1	1127	0	2006	7
210	2	1	1127	0	2006	7
211	2	1	1127	0	2006	7
212	2	1	1127	.89399999	2006	7
213	2	1	1127	0	2006	7
214	2	1	1127	0	2006	7
215	2	1	1127	.089	2006	7
216	2	1	1127	0	2006	7
217	2	1	1127	.495	2006	7
301	2	1	1127	0	2006	7
302	2	1	1127	.28999999	2006	7
304	2	1	1127	.249	2006	7
306	2	1	1127	0	2006	7
307	2	1	1127	0	2006	7
308	2	1	1127	0	2006	7
309	2	1	1127	.31999999	2006	7
310	2	1	1127	0	2006	7
401	2	1	1127	1.0549999	2006	7
402	2	1	1127	0	2006	7
403	2	1	1127	.025	2006	7
404	2	1	1127	.066	2006	7
405	2	1	1127	0	2006	7
406	2	1	1127	.162	2006	7
407	2	1	1127	0	2006	7
501	2	1	1127	0	2006	7
502	2	1	1127	.89899999	2006	7
503	2	1	1127	.89899999	2006	7
504	2	1	1127	.49900001	2006	7
505	2	1	1127	0	2006	7
506	2	1	1127	1.457	2006	7
507	2	1	1127	0	2006	7
508	2	1	1127	0	2006	7
509	2	1	1127	3.97	2006	7
601	2	1	1127	4.6599998	2006	7
602	2	1	1127	1.5319999	2006	7
603	2	1	1127	.029	2006	7
604	2	1	1127	7.4200001	2006	7
605	2	1	1127	16.155001	2006	7
606	2	1	1127	0	2006	7
608	2	1	1127	.76599997	2006	7
609	2	1	1127	0	2006	7
610	2	1	1127	4.6929998	2006	7
611	2	1	1127	2.3469999	2006	7
701	2	1	1127	0	2006	7
702	2	1	1127	0	2006	7
703	2	1	1127	0	2006	7
704	2	1	1127	0	2006	7
705	2	1	1127	0	2006	7
801	2	1	1127	2.056	2006	7
802	2	1	1127	0	2006	7
803	2	1	1127	0	2006	7
804	2	1	1127	8.4250002	2006	7
805	2	1	1127	0	2006	7
806	2	1	1127	0	2006	7
807	2	1	1127	.102	2006	7
901	2	1	1127	2.2349999	2006	7
902	2	1	1127	1.168	2006	7
903	2	1	1127	1.472	2006	7
904	2	1	1127	0	2006	7
905	2	1	1127	.249	2006	7
906	2	1	1127	0	2006	7
908	2	1	1127	0	2006	7
1001	2	1	1127	2.181	2006	7
1002	2	1	1127	0	2006	7
1003	2	1	1127	0	2006	7
1004	2	1	1127	.86199999	2006	7
1005	2	1	1127	0	2006	7
1006	2	1	1127	0	2006	7
1007	2	1	1127	0	2006	7
1008	2	1	1127	0	2006	7
1009	2	1	1127	0	2006	7
1010	2	1	1127	.59200001	2006	7
1011	2	1	1127	3.723	2006	7
1012	2	1	1127	.86199999	2006	7
1101	2	1	1127	.146	2006	7
1102	2	1	1127	.05	2006	7
1103	2	1	1127	.05	2006	7
1104	2	1	1127	0	2006	7
1105	2	1	1127	0	2006	7
1106	2	1	1127	0	2006	7
1201	2	1	1127	0	2006	7
1301	2	1	1127	1.033	2006	7
1302	2	1	1127	.113	2006	7
1401	2	1	1127	.035	2006	7
1501	2	1	1127	5.5419998	2006	7
101	3	1	1127	8.3179998	2006	7
102	3	1	1127	3.3800001	2006	7
103	3	1	1127	0	2006	7
104	3	1	1127	0	2006	7
105	3	1	1127	0	2006	7
106	3	1	1127	.145	2006	7
107	3	1	1127	0	2006	7
108	3	1	1127	0	2006	7
109	3	1	1127	.072	2006	7
110	3	1	1127	0	2006	7
501	3	1	1127	0	2006	7
502	3	1	1127	.89899999	2006	7
503	3	1	1127	.89899999	2006	7
504	3	1	1127	.49900001	2006	7
505	3	1	1127	0	2006	7
506	3	1	1127	1.457	2006	7
201	4	1	1127	.56300002	2006	7
202	4	1	1127	.145	2006	7
203	4	1	1127	2.086	2006	7
204	4	1	1127	3.585	2006	7
205	4	1	1127	.56900001	2006	7
206	4	1	1127	0	2006	7
207	4	1	1127	.89399999	2006	7
208	4	1	1127	.37799999	2006	7
209	4	1	1127	0	2006	7
210	4	1	1127	0	2006	7
211	4	1	1127	0	2006	7
212	4	1	1127	.89399999	2006	7
213	4	1	1127	0	2006	7
214	4	1	1127	0	2006	7
215	4	1	1127	.089	2006	7
216	4	1	1127	0	2006	7
217	4	1	1127	.495	2006	7
506	5	1	1127	1.457	2006	7
601	5	1	1127	4.6599998	2006	7
602	5	1	1127	1.5319999	2006	7
603	5	1	1127	.029	2006	7
604	5	1	1127	7.4200001	2006	7
605	5	1	1127	16.155001	2006	7
606	5	1	1127	0	2006	7
608	5	1	1127	.76599997	2006	7
609	5	1	1127	0	2006	7
610	5	1	1127	4.6929998	2006	7
611	5	1	1127	2.3469999	2006	7
701	5	1	1127	0	2006	7
702	5	1	1127	0	2006	7
703	5	1	1127	0	2006	7
704	5	1	1127	0	2006	7
705	5	1	1127	0	2006	7
1	6	1	1127	14.445	2006	7
2	6	1	1127	.85900003	2006	7
3	6	1	1127	3.687	2006	7
4	6	1	1127	0	2006	7
5	6	1	1127	0	2006	7
6	6	1	1127	2.086	2006	7
7	6	1	1127	2.056	2006	7
8	6	1	1127	8.4250002	2006	7
9	6	1	1127	3.97	2006	7
10	6	1	1127	0	2006	7
12	6	1	1127	1.553	2006	7
13	6	1	1127	2.756	2006	7
14	6	1	1127	.89399999	2006	7
15	6	1	1127	.145	2006	7
16	6	1	1127	26.593	2006	7
17	6	1	1127	0	2006	7
18	6	1	1127	0	2006	7
19	6	1	1127	12.465	2006	7
20	6	1	1127	8.2189999	2006	7
21	6	1	1127	0	2006	7
22	6	1	1127	6.27	2006	7
23	6	1	1127	.035	2006	7
24	6	1	1127	5.5419998	2006	7
1	1	3	2473	19.871	2006	8
2	1	3	2473	8.941	2006	8
3	1	3	2473	.5	2006	8
4	1	3	2473	.83499998	2006	8
5	1	3	2473	4.526	2006	8
6	1	3	2473	38.824001	2006	8
7	1	3	2473	0	2006	8
8	1	3	2473	3.3099999	2006	8
9	1	3	2473	2.3280001	2006	8
10	1	3	2473	3.566	2006	8
11	1	3	2473	.156	2006	8
12	1	3	2473	0	2006	8
13	1	3	2473	15.389	2006	8
14	1	3	2473	0	2006	8
15	1	3	2473	1.753	2006	8
101	2	3	2473	6.6849999	2006	8
102	2	3	2473	7.6729999	2006	8
103	2	3	2473	4.723	2006	8
104	2	3	2473	0	2006	8
105	2	3	2473	0	2006	8
106	2	3	2473	.06	2006	8
107	2	3	2473	0	2006	8
108	2	3	2473	.30500001	2006	8
109	2	3	2473	.42500001	2006	8
110	2	3	2473	0	2006	8
201	2	3	2473	.57599998	2006	8
202	2	3	2473	.041	2006	8
203	2	3	2473	2.4170001	2006	8
204	2	3	2473	3.5929999	2006	8
205	2	3	2473	.77999997	2006	8
206	2	3	2473	0	2006	8
207	2	3	2473	.60699999	2006	8
208	2	3	2473	.185	2006	8
209	2	3	2473	0	2006	8
210	2	3	2473	0	2006	8
211	2	3	2473	.093	2006	8
212	2	3	2473	.611	2006	8
213	2	3	2473	0	2006	8
214	2	3	2473	0	2006	8
215	2	3	2473	0	2006	8
216	2	3	2473	0	2006	8
217	2	3	2473	.039	2006	8
301	2	3	2473	0	2006	8
302	2	3	2473	.398	2006	8
304	2	3	2473	.018	2006	8
306	2	3	2473	0	2006	8
307	2	3	2473	.085	2006	8
308	2	3	2473	0	2006	8
309	2	3	2473	0	2006	8
310	2	3	2473	0	2006	8
401	2	3	2473	.75099999	2006	8
402	2	3	2473	.03	2006	8
403	2	3	2473	0	2006	8
404	2	3	2473	.054	2006	8
405	2	3	2473	0	2006	8
406	2	3	2473	0	2006	8
407	2	3	2473	0	2006	8
501	2	3	2473	.292	2006	8
502	2	3	2473	.15899999	2006	8
503	2	3	2473	.45100001	2006	8
504	2	3	2473	.095	2006	8
505	2	3	2473	0	2006	8
506	2	3	2473	.50599998	2006	8
507	2	3	2473	0	2006	8
508	2	3	2473	0	2006	8
509	2	3	2473	3.0220001	2006	8
601	2	3	2473	3.9030001	2006	8
602	2	3	2473	1.2359999	2006	8
603	2	3	2473	0	2006	8
604	2	3	2473	12.558	2006	8
605	2	3	2473	15.395	2006	8
606	2	3	2473	0	2006	8
608	2	3	2473	.223	2006	8
609	2	3	2473	0	2006	8
610	2	3	2473	4.4439998	2006	8
611	2	3	2473	1.0650001	2006	8
701	2	3	2473	0	2006	8
702	2	3	2473	0	2006	8
703	2	3	2473	0	2006	8
704	2	3	2473	0	2006	8
705	2	3	2473	0	2006	8
801	2	3	2473	.42399999	2006	8
802	2	3	2473	0	2006	8
803	2	3	2473	.104	2006	8
804	2	3	2473	2.724	2006	8
805	2	3	2473	0	2006	8
806	2	3	2473	.057	2006	8
807	2	3	2473	0	2006	8
901	2	3	2473	1.1799999	2006	8
902	2	3	2473	.278	2006	8
903	2	3	2473	.45500001	2006	8
904	2	3	2473	0	2006	8
905	2	3	2473	.41499999	2006	8
906	2	3	2473	0	2006	8
908	2	3	2473	0	2006	8
1001	2	3	2473	1.649	2006	8
1002	2	3	2473	0	2006	8
1003	2	3	2473	0	2006	8
1004	2	3	2473	.44400001	2006	8
1005	2	3	2473	0	2006	8
1006	2	3	2473	0	2006	8
1007	2	3	2473	.125	2006	8
1008	2	3	2473	0	2006	8
1009	2	3	2473	0	2006	8
1010	2	3	2473	.072	2006	8
1011	2	3	2473	.83099997	2006	8
1012	2	3	2473	.44400001	2006	8
1101	2	3	2473	.003	2006	8
1102	2	3	2473	0	2006	8
1103	2	3	2473	0	2006	8
1104	2	3	2473	0	2006	8
1105	2	3	2473	0	2006	8
1106	2	3	2473	.153	2006	8
1201	2	3	2473	0	2006	8
1301	2	3	2473	15.389	2006	8
1302	2	3	2473	0	2006	8
1401	2	3	2473	0	2006	8
1501	2	3	2473	1.753	2006	8
101	3	3	2473	6.6849999	2006	8
102	3	3	2473	7.6729999	2006	8
103	3	3	2473	4.723	2006	8
104	3	3	2473	0	2006	8
105	3	3	2473	0	2006	8
106	3	3	2473	.06	2006	8
107	3	3	2473	0	2006	8
108	3	3	2473	.30500001	2006	8
109	3	3	2473	.42500001	2006	8
110	3	3	2473	0	2006	8
501	3	3	2473	.292	2006	8
502	3	3	2473	.15899999	2006	8
503	3	3	2473	.45100001	2006	8
504	3	3	2473	.095	2006	8
505	3	3	2473	0	2006	8
506	3	3	2473	.50599998	2006	8
201	4	3	2473	.57599998	2006	8
202	4	3	2473	.041	2006	8
203	4	3	2473	2.4170001	2006	8
204	4	3	2473	3.5929999	2006	8
205	4	3	2473	.77999997	2006	8
206	4	3	2473	0	2006	8
207	4	3	2473	.60699999	2006	8
208	4	3	2473	.185	2006	8
209	4	3	2473	0	2006	8
210	4	3	2473	0	2006	8
211	4	3	2473	.093	2006	8
212	4	3	2473	.611	2006	8
213	4	3	2473	0	2006	8
214	4	3	2473	0	2006	8
215	4	3	2473	0	2006	8
216	4	3	2473	0	2006	8
217	4	3	2473	.039	2006	8
506	5	3	2473	.50599998	2006	8
601	5	3	2473	3.9030001	2006	8
602	5	3	2473	1.2359999	2006	8
603	5	3	2473	0	2006	8
604	5	3	2473	12.558	2006	8
605	5	3	2473	15.395	2006	8
606	5	3	2473	0	2006	8
608	5	3	2473	.223	2006	8
609	5	3	2473	0	2006	8
610	5	3	2473	4.4439998	2006	8
611	5	3	2473	1.0650001	2006	8
701	5	3	2473	0	2006	8
702	5	3	2473	0	2006	8
703	5	3	2473	0	2006	8
704	5	3	2473	0	2006	8
705	5	3	2473	0	2006	8
1	6	3	2473	20.688999	2006	8
2	6	3	2473	.5	2006	8
3	6	3	2473	3.5929999	2006	8
4	6	3	2473	0	2006	8
5	6	3	2473	.30500001	2006	8
6	6	3	2473	2.4170001	2006	8
7	6	3	2473	.528	2006	8
8	6	3	2473	2.724	2006	8
9	6	3	2473	3.0220001	2006	8
10	6	3	2473	0	2006	8
12	6	3	2473	.991	2006	8
13	6	3	2473	2.043	2006	8
14	6	3	2473	.704	2006	8
15	6	3	2473	.117	2006	8
16	6	3	2473	29.695	2006	8
17	6	3	2473	0	2006	8
18	6	3	2473	0	2006	8
19	6	3	2473	9.6350002	2006	8
20	6	3	2473	3.566	2006	8
21	6	3	2473	0	2006	8
22	6	3	2473	17.716999	2006	8
23	6	3	2473	0	2006	8
24	6	3	2473	1.753	2006	8
1	1	2	2636	14.929	2006	9
2	1	2	2636	9.0459995	2006	9
3	1	2	2636	.33199999	2006	9
4	1	2	2636	1.573	2006	9
5	1	2	2636	6.9369998	2006	9
6	1	2	2636	42.771999	2006	9
7	1	2	2636	.2	2006	9
8	1	2	2636	3.701	2006	9
9	1	2	2636	2.7880001	2006	9
10	1	2	2636	6.9320002	2006	9
11	1	2	2636	.19	2006	9
12	1	2	2636	0	2006	9
13	1	2	2636	4.0780001	2006	9
14	1	2	2636	.36700001	2006	9
15	1	2	2636	6.1550002	2006	9
101	2	2	2636	7.3940001	2006	9
102	2	2	2636	3.464	2006	9
103	2	2	2636	3.5899999	2006	9
104	2	2	2636	0	2006	9
105	2	2	2636	.018	2006	9
106	2	2	2636	0	2006	9
107	2	2	2636	0	2006	9
108	2	2	2636	0	2006	9
109	2	2	2636	.463	2006	9
110	2	2	2636	0	2006	9
201	2	2	2636	1.056	2006	9
202	2	2	2636	.126	2006	9
203	2	2	2636	1.9680001	2006	9
204	2	2	2636	2.3380001	2006	9
205	2	2	2636	.336	2006	9
206	2	2	2636	0	2006	9
207	2	2	2636	.94499999	2006	9
208	2	2	2636	.46000001	2006	9
209	2	2	2636	0	2006	9
210	2	2	2636	.773	2006	9
211	2	2	2636	0	2006	9
212	2	2	2636	.67299998	2006	9
213	2	2	2636	0	2006	9
214	2	2	2636	0	2006	9
215	2	2	2636	0	2006	9
216	2	2	2636	0	2006	9
217	2	2	2636	.37	2006	9
301	2	2	2636	0	2006	9
302	2	2	2636	.026	2006	9
304	2	2	2636	.035	2006	9
306	2	2	2636	0	2006	9
307	2	2	2636	0	2006	9
308	2	2	2636	.042	2006	9
309	2	2	2636	.228	2006	9
310	2	2	2636	0	2006	9
401	2	2	2636	.84399998	2006	9
402	2	2	2636	0	2006	9
403	2	2	2636	0	2006	9
404	2	2	2636	.389	2006	9
405	2	2	2636	.34	2006	9
406	2	2	2636	0	2006	9
407	2	2	2636	0	2006	9
501	2	2	2636	.226	2006	9
502	2	2	2636	.37599999	2006	9
503	2	2	2636	.37599999	2006	9
504	2	2	2636	.011	2006	9
505	2	2	2636	0	2006	9
506	2	2	2636	1.225	2006	9
507	2	2	2636	0	2006	9
508	2	2	2636	0	2006	9
509	2	2	2636	4.723	2006	9
601	2	2	2636	3.7639999	2006	9
602	2	2	2636	2.138	2006	9
603	2	2	2636	0	2006	9
604	2	2	2636	13.182	2006	9
605	2	2	2636	12.577	2006	9
606	2	2	2636	0	2006	9
608	2	2	2636	1.2920001	2006	9
609	2	2	2636	0	2006	9
